"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"168","34","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,100
"169","36","1",0,0,1,3,2,37,5,6,0,3,39,8,1,10,6,10,56,78,134,10,76,7.46268656716418,56.7164179104478,58.2089552238806,41.7910447761194
"170","36","2",2,4,5,3,5,32,4,3,4,4,32,4,3,5,4,6,59,64,123,8,64,6.50406504065041,52.0325203252033,52.0325203252033,47.9674796747967
"171","36","3",3,3,4,2,4,50,4,2,3,3,50,4,2,4,2,1,74,70,144,4,100,2.77777777777778,69.4444444444444,48.6111111111111,51.3888888888889
"172","36","4",0,0,3,0,2,71,8,0,0,3,71,8,1,7,0,0,86,91,177,0,142,0,80.225988700565,51.4124293785311,48.5875706214689
"173","36","5",1,1,10,0,10,33,1,0,1,9,33,1,0,1,0,0,57,47,104,1,66,0.961538461538462,63.4615384615385,45.1923076923077,54.8076923076923
"174","36","6",2,5,3,5,4,25,10,3,5,3,25,8,4,8,3,7,58,65,123,9,50,7.31707317073171,40.650406504065,52.8455284552846,47.1544715447154
"175","37","1",17,7,9,2,9,4,3,1,8,3,4,2,2,2,1,0,55,22,77,17,8,22.0779220779221,10.3896103896104,28.5714285714286,71.4285714285714
"176","37","2",6,3,7,1,7,2,2,1,4,4,2,2,1,2,1,0,32,16,48,6,4,12.5,8.33333333333333,33.3333333333333,66.6666666666667
"177","37","3",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,26,0,89.6551724137931,0,0,100
"178","37","4",20,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,25,2,27,20,0,74.0740740740741,0,7.40740740740741,92.5925925925926
"179","37","5",16,1,2,0,2,1,0,0,2,0,1,0,0,0,0,0,25,3,28,16,2,57.1428571428571,7.14285714285714,10.7142857142857,89.2857142857143
"180","37","6",18,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,27,2,29,18,0,62.0689655172414,0,6.89655172413793,93.1034482758621
"181","38","1",1,2,6,3,7,7,4,3,2,7,8,5,2,5,3,2,34,36,70,3,15,4.28571428571429,21.4285714285714,51.4285714285714,48.5714285714286
"182","38","2",0,1,2,1,1,2,2,2,1,1,2,3,1,3,2,2,13,16,29,2,4,6.89655172413793,13.7931034482759,55.1724137931034,44.8275862068966
"183","38","3",0,0,0,2,1,2,4,3,0,2,3,5,0,6,2,2,12,23,35,2,5,5.71428571428571,14.2857142857143,65.7142857142857,34.2857142857143
"184","38","4",0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,3,5,8,0,1,0,12.5,62.5,37.5
"185","38","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,17,14,0,82.3529411764706,0,100,0
"186","38","6",0,0,0,0,0,0,1,2,0,0,0,3,0,2,1,2,3,11,14,2,0,14.2857142857143,0,78.5714285714286,21.4285714285714
"187","39","1",12,1,4,3,3,3,5,3,1,5,3,5,3,5,3,3,36,29,65,15,6,23.0769230769231,9.23076923076923,44.6153846153846,55.3846153846154
"188","39","2",1,2,2,6,4,6,5,4,2,6,8,3,3,5,4,1,31,34,65,2,14,3.07692307692308,21.5384615384615,52.3076923076923,47.6923076923077
"189","39","3",0,3,3,1,2,5,1,6,3,1,4,5,2,4,5,2,21,29,50,2,9,4,18,58,42
"190","39","4",0,1,2,2,2,4,0,4,1,3,4,2,2,2,4,10,16,30,46,10,8,21.7391304347826,17.3913043478261,65.2173913043478,34.7826086956522
"191","39","5",1,2,3,5,3,4,3,6,1,6,4,4,4,4,5,3,27,34,61,4,8,6.55737704918033,13.1147540983607,55.7377049180328,44.2622950819672
"192","39","6",1,5,5,5,3,4,9,8,5,5,3,11,7,10,8,3,42,53,95,4,7,4.21052631578947,7.36842105263158,55.7894736842105,44.2105263157895
"193","4","1",0,0,3,2,5,15,4,3,0,5,16,5,0,7,3,2,33,40,73,2,31,2.73972602739726,42.4657534246575,54.7945205479452,45.2054794520548
"194","4","2",0,1,2,1,1,19,3,2,1,1,19,4,1,4,2,1,31,34,65,1,38,1.53846153846154,58.4615384615385,52.3076923076923,47.6923076923077
"195","4","3",0,0,1,0,1,7,1,2,0,1,6,3,0,2,2,2,13,18,31,2,13,6.45161290322581,41.9354838709677,58.0645161290323,41.9354838709677
"196","4","4",4,2,2,1,2,7,2,4,2,1,8,5,1,5,4,4,26,31,57,8,15,14.0350877192982,26.3157894736842,54.3859649122807,45.6140350877193
"197","4","5",3,2,3,2,2,6,3,1,2,3,5,2,3,1,1,1,23,20,43,4,11,9.30232558139535,25.5813953488372,46.5116279069767,53.4883720930233
"198","4","6",1,1,1,0,1,9,1,2,1,0,8,3,1,2,2,2,18,20,38,3,17,7.89473684210526,44.7368421052632,52.6315789473684,47.3684210526316
"199","40","1",12,10,8,12,13,14,13,7,9,10,19,8,6,13,6,7,89,81,170,19,33,11.1764705882353,19.4117647058824,47.6470588235294,52.3529411764706
"200","40","2",11,15,17,11,15,20,15,8,14,13,18,12,12,10,8,6,113,95,208,17,38,8.17307692307692,18.2692307692308,45.6730769230769,54.3269230769231
"201","40","3",0,2,7,5,4,24,8,9,2,10,21,12,9,8,9,19,61,91,152,19,45,12.5,29.6052631578947,59.8684210526316,40.1315789473684
"202","40","4",6,5,6,2,7,18,3,5,5,3,19,6,1,6,4,13,52,60,112,19,37,16.9642857142857,33.0357142857143,53.5714285714286,46.4285714285714
"203","40","5",8,6,11,5,13,12,6,2,6,10,15,3,3,6,2,1,65,47,112,9,27,8.03571428571429,24.1071428571429,41.9642857142857,58.0357142857143
"204","40","6",7,5,8,2,8,14,2,3,5,5,15,3,2,3,3,3,51,40,91,10,29,10.989010989011,31.8681318681319,43.956043956044,56.043956043956
"205","41","1",7,14,14,5,12,16,10,6,14,5,15,11,6,10,6,1,86,69,155,8,31,5.16129032258065,20,44.5161290322581,55.4838709677419
"206","41","2",28,9,11,2,10,6,3,0,9,3,5,1,3,0,0,0,71,22,93,28,11,30.1075268817204,11.8279569892473,23.6559139784946,76.3440860215054
"207","41","3",45,7,8,0,7,2,1,0,7,1,1,1,1,0,0,0,73,11,84,45,3,53.5714285714286,3.57142857142857,13.0952380952381,86.9047619047619
"208","41","4",59,6,6,0,6,0,0,0,6,0,0,0,0,0,0,0,80,6,86,59,0,68.6046511627907,0,6.97674418604651,93.0232558139535
"209","41","5",39,8,8,0,8,0,0,0,7,0,0,0,0,0,0,0,65,8,73,39,0,53.4246575342466,0,10.958904109589,89.041095890411
"210","41","6",28,7,7,0,7,3,1,0,7,0,2,1,1,0,0,0,55,12,67,28,5,41.7910447761194,7.46268656716418,17.910447761194,82.089552238806
"211","42","1",4,5,1,4,2,4,7,3,5,1,5,6,4,6,3,9,32,40,72,13,9,18.0555555555556,12.5,55.5555555555556,44.4444444444444
"212","42","2",10,5,3,4,3,1,4,2,5,2,1,2,4,3,2,3,33,24,57,13,2,22.8070175438597,3.50877192982456,42.1052631578947,57.8947368421053
"213","42","3",0,0,1,2,1,10,1,3,0,3,10,3,2,2,3,3,19,28,47,3,20,6.38297872340426,42.5531914893617,59.5744680851064,40.4255319148936
"214","42","4",0,0,2,1,1,5,1,3,0,3,5,3,1,3,3,5,15,24,39,5,10,12.8205128205128,25.6410256410256,61.5384615384615,38.4615384615385
"215","42","5",0,0,0,1,0,1,1,4,0,1,1,4,1,4,5,2,8,20,28,2,2,7.14285714285714,7.14285714285714,71.4285714285714,28.5714285714286
"216","42","6",0,0,0,0,0,3,0,1,0,0,3,1,0,2,2,7,5,17,22,7,6,31.8181818181818,27.2727272727273,77.2727272727273,22.7272727272727
"217","43","1",11,8,9,5,6,8,6,6,8,5,5,8,7,5,6,10,60,56,116,21,13,18.1034482758621,11.2068965517241,48.2758620689655,51.7241379310345
"218","43","2",5,5,7,5,7,11,8,5,5,7,11,8,5,8,5,5,54,56,110,10,22,9.09090909090909,20,50.9090909090909,49.0909090909091
"219","43","3",9,9,8,7,7,5,5,4,8,6,4,2,7,1,3,4,54,38,92,13,9,14.1304347826087,9.78260869565217,41.304347826087,58.695652173913
"220","43","4",4,3,1,2,1,0,4,2,3,0,0,4,2,4,3,5,18,23,41,9,0,21.9512195121951,0,56.0975609756098,43.9024390243902
"221","43","5",4,3,2,4,1,1,2,4,3,2,0,2,5,1,4,3,23,21,44,7,1,15.9090909090909,2.27272727272727,47.7272727272727,52.2727272727273
"222","43","6",4,1,1,1,0,7,3,1,1,1,7,3,2,3,1,2,20,21,41,6,14,14.6341463414634,34.1463414634146,51.219512195122,48.780487804878
"223","44","1",3,2,3,3,2,7,6,5,2,4,6,8,4,8,6,20,32,60,92,23,13,25,14.1304347826087,65.2173913043478,34.7826086956522
"224","44","2",3,6,5,2,5,5,5,2,6,1,6,5,2,6,2,4,35,33,68,7,11,10.2941176470588,16.1764705882353,48.5294117647059,51.4705882352941
"225","44","3",0,0,2,2,2,3,1,4,0,4,4,3,2,4,5,9,16,32,48,9,7,18.75,14.5833333333333,66.6666666666667,33.3333333333333
"226","44","4",0,1,2,1,1,1,2,1,1,2,0,2,2,1,1,0,10,11,21,0,1,0,4.76190476190476,52.3809523809524,47.6190476190476
"227","44","5",3,2,1,1,0,2,0,6,2,0,1,5,2,4,5,9,15,31,46,12,3,26.0869565217391,6.52173913043478,67.3913043478261,32.6086956521739
"228","44","6",1,1,1,1,0,2,1,4,1,1,1,3,2,2,3,3,11,19,30,4,3,13.3333333333333,10,63.3333333333333,36.6666666666667
"229","45","1",7,12,7,8,7,1,6,8,12,3,2,6,8,7,8,6,58,53,111,13,3,11.7117117117117,2.7027027027027,47.7477477477477,52.2522522522523
"230","45","2",15,10,9,8,11,7,10,2,10,7,9,4,7,6,3,1,74,48,122,16,16,13.1147540983607,13.1147540983607,39.344262295082,60.655737704918
"231","45","3",10,8,6,8,3,8,10,9,8,6,5,11,11,8,9,14,63,74,137,24,13,17.5182481751825,9.48905109489051,54.014598540146,45.985401459854
"232","45","4",1,3,4,3,2,3,2,11,3,4,1,10,5,9,12,31,30,77,107,32,4,29.9065420560748,3.73831775700935,71.9626168224299,28.0373831775701
"233","45","5",5,4,5,7,7,5,2,10,4,7,7,5,4,7,10,19,46,65,111,24,12,21.6216216216216,10.8108108108108,58.5585585585586,41.4414414414414
"234","45","6",14,6,4,10,4,5,7,9,6,8,5,7,10,7,9,5,60,59,119,19,10,15.9663865546218,8.40336134453782,49.5798319327731,50.4201680672269
"235","46","1",1,1,0,4,1,1,3,7,1,2,2,6,2,7,6,11,18,40,58,12,3,20.6896551724138,5.17241379310345,68.9655172413793,31.0344827586207
"236","46","2",0,1,1,1,0,4,2,4,1,2,3,5,3,4,4,17,15,40,55,17,7,30.9090909090909,12.7272727272727,72.7272727272727,27.2727272727273
"237","46","3",1,4,3,2,2,1,1,1,4,1,1,0,3,0,2,4,17,16,33,5,2,15.1515151515152,6.06060606060606,48.4848484848485,51.5151515151515
"238","46","4",0,0,0,1,1,1,1,1,0,1,2,1,0,1,1,0,6,8,14,0,3,0,21.4285714285714,57.1428571428571,42.8571428571429
"239","46","5",0,0,0,0,0,1,1,1,0,0,0,2,0,2,1,3,4,10,14,3,1,21.4285714285714,7.14285714285714,71.4285714285714,28.5714285714286
"240","46","6",1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,6,5,11,2,0,18.1818181818182,0,45.4545454545455,54.5454545454545
"241","47","1",30,7,7,3,8,3,2,1,7,3,4,0,2,1,1,0,64,18,82,30,7,36.5853658536585,8.53658536585366,21.9512195121951,78.0487804878049
"242","47","2",74,3,3,0,3,2,0,0,3,0,2,0,0,0,0,0,88,5,93,74,4,79.5698924731183,4.3010752688172,5.37634408602151,94.6236559139785
"243","47","3",76,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,82,1,83,76,0,91.566265060241,0,1.20481927710843,98.7951807228916
"244","47","4",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,86,83,0,96.5116279069767,0,0,100
"245","47","5",74,4,3,1,3,0,1,0,4,0,0,0,1,0,0,0,89,5,94,74,0,78.7234042553192,0,5.31914893617021,94.6808510638298
"246","47","6",56,6,5,2,6,0,3,0,6,1,1,1,1,2,0,0,81,12,93,56,1,60.2150537634409,1.0752688172043,12.9032258064516,87.0967741935484
"247","49","1",4,4,8,2,7,9,4,1,4,6,8,3,3,2,1,1,41,29,70,5,17,7.14285714285714,24.2857142857143,41.4285714285714,58.5714285714286
"248","49","2",0,3,6,3,6,13,4,0,2,6,13,1,2,2,0,0,36,28,64,0,26,0,40.625,43.75,56.25
"249","49","3",0,1,2,0,2,5,0,0,1,1,5,0,0,1,0,0,11,10,21,0,10,0,47.6190476190476,47.6190476190476,52.3809523809524
"250","49","4",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,3,6,0,0,0,0,50,50
"251","49","5",0,0,0,2,0,0,2,0,0,2,0,0,1,0,0,0,5,5,10,0,0,0,0,50,50
"252","49","6",31,4,5,0,5,3,0,0,5,1,3,0,0,0,0,0,51,9,60,31,6,51.6666666666667,10,15,85
"253","5","1",12,15,20,7,18,17,8,5,15,12,15,6,9,4,4,1,102,69,171,13,32,7.60233918128655,18.7134502923977,40.3508771929825,59.6491228070175
"254","5","2",16,12,15,10,16,17,11,4,11,13,18,5,9,6,4,2,103,69,172,18,35,10.4651162790698,20.3488372093023,40.1162790697674,59.8837209302326
"255","5","3",0,3,3,4,3,33,11,5,3,3,33,12,3,12,5,3,63,76,139,3,66,2.15827338129496,47.4820143884892,54.6762589928058,45.3237410071942
"256","5","4",0,1,2,1,2,6,1,2,1,2,7,2,1,2,2,0,17,18,35,0,13,0,37.1428571428571,51.4285714285714,48.5714285714286
"257","5","5",4,6,4,6,5,6,10,2,5,4,7,6,4,7,2,2,44,39,83,6,13,7.2289156626506,15.6626506024096,46.9879518072289,53.0120481927711
"258","5","6",1,3,4,2,3,23,12,2,3,3,23,12,3,12,2,1,52,60,112,2,46,1.78571428571429,41.0714285714286,53.5714285714286,46.4285714285714
"259","50","1",6,6,5,6,6,8,4,6,7,5,9,4,5,5,6,1,50,42,92,7,17,7.60869565217391,18.4782608695652,45.6521739130435,54.3478260869565
"260","50","2",7,6,6,4,6,12,7,2,6,4,13,5,3,6,2,1,52,41,93,8,25,8.60215053763441,26.8817204301075,44.0860215053763,55.9139784946237
"261","50","3",16,9,12,2,10,28,9,0,9,5,25,7,4,5,0,0,87,57,144,16,53,11.1111111111111,36.8055555555556,39.5833333333333,60.4166666666667
"262","50","4",5,6,6,1,4,25,6,1,6,1,24,5,3,4,1,0,56,45,101,5,49,4.95049504950495,48.5148514851485,44.5544554455446,55.4455445544554
"263","50","5",2,1,1,2,1,2,4,0,1,2,2,1,2,1,0,0,14,11,25,2,4,8,16,44,56
"264","50","6",11,2,2,1,2,0,3,0,3,1,0,2,2,2,0,0,24,10,34,11,0,32.3529411764706,0,29.4117647058824,70.5882352941177
"265","51","1",24,9,8,2,9,7,1,4,9,1,8,3,1,4,4,2,66,33,99,26,15,26.2626262626263,15.1515151515152,33.3333333333333,66.6666666666667
"266","51","2",5,3,6,1,6,14,1,0,2,4,14,0,0,1,0,0,37,23,60,5,28,8.33333333333333,46.6666666666667,38.3333333333333,61.6666666666667
"267","51","3",2,2,3,1,3,4,3,0,1,3,4,2,1,2,0,0,20,14,34,2,8,5.88235294117647,23.5294117647059,41.1764705882353,58.8235294117647
"268","51","4",3,5,4,4,5,11,8,6,5,3,12,10,3,11,6,1,47,53,100,4,23,4,23,53,47
"269","51","5",5,2,6,2,6,12,3,0,2,5,12,1,1,1,0,0,37,24,61,5,24,8.19672131147541,39.344262295082,39.344262295082,60.655737704918
"270","51","6",4,3,5,2,4,5,4,0,3,4,4,1,3,1,0,0,28,18,46,4,9,8.69565217391304,19.5652173913043,39.1304347826087,60.8695652173913
"271","52","1",3,2,2,1,1,2,2,3,1,1,1,4,1,3,3,1,17,17,34,4,3,11.7647058823529,8.82352941176471,50,50
"272","52","2",1,2,2,1,2,1,1,0,2,1,0,0,1,0,0,0,11,6,17,1,1,5.88235294117647,5.88235294117647,35.2941176470588,64.7058823529412
"273","52","3",7,2,4,0,4,0,0,0,3,1,0,0,0,0,0,0,20,4,24,7,0,29.1666666666667,0,16.6666666666667,83.3333333333333
"274","52","4",7,3,4,0,3,0,0,0,2,1,0,0,0,0,0,0,19,4,23,7,0,30.4347826086957,0,17.3913043478261,82.6086956521739
"275","52","5",12,2,2,0,2,0,0,0,3,0,0,0,0,0,0,0,21,3,24,12,0,50,0,12.5,87.5
"276","52","6",17,3,2,1,2,3,0,1,2,0,3,0,1,0,1,2,31,10,41,19,6,46.3414634146341,14.6341463414634,24.390243902439,75.609756097561
"277","53","1",9,3,7,1,8,4,1,0,3,5,5,0,0,1,0,0,35,15,50,9,9,18,18,30,70
"278","53","2",7,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,14,3,17,7,0,41.1764705882353,0,17.6470588235294,82.3529411764706
"279","53","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,66.6666666666667,33.3333333333333
"280","53","4",0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,3,7,0,4,0,57.1428571428571,42.8571428571429,57.1428571428571
"281","53","5",0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,4,6,10,0,2,0,20,60,40
"282","53","6",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,3,6,0,0,0,0,50,50
"283","54","1",1,1,1,2,2,1,1,0,1,2,2,0,0,1,0,0,10,8,18,1,3,5.55555555555556,16.6666666666667,44.4444444444444,55.5555555555556
"284","54","2",0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,3,5,8,0,3,0,37.5,62.5,37.5
"285","54","3",0,0,0,0,0,1,2,0,0,0,1,2,0,2,0,0,4,7,11,0,2,0,18.1818181818182,63.6363636363636,36.3636363636364
"286","54","4",1,1,1,0,1,3,1,0,1,0,3,2,0,1,0,0,9,9,18,1,6,5.55555555555556,33.3333333333333,50,50
"287","54","5",0,1,1,1,0,1,4,1,1,1,0,5,1,4,1,0,10,15,25,0,1,0,4,60,40
"288","54","6",0,0,0,1,1,4,0,3,0,1,5,2,0,3,3,11,10,27,37,11,9,29.7297297297297,24.3243243243243,72.972972972973,27.027027027027
"289","55","1",16,9,18,2,18,9,2,1,9,11,10,1,2,2,2,1,77,39,116,17,19,14.6551724137931,16.3793103448276,33.6206896551724,66.3793103448276
"290","55","2",1,6,12,1,10,7,3,1,6,6,6,3,2,2,1,0,43,27,70,1,13,1.42857142857143,18.5714285714286,38.5714285714286,61.4285714285714
"291","55","3",4,1,2,1,0,18,4,4,0,2,16,8,2,6,4,5,35,45,80,9,34,11.25,42.5,56.25,43.75
"292","55","4",0,1,3,0,2,19,13,8,1,2,18,22,1,20,8,2,47,76,123,2,37,1.6260162601626,30.0813008130081,61.7886178861789,38.2113821138211
"293","55","5",0,0,0,3,1,18,12,9,0,3,19,18,2,19,8,8,43,80,123,8,37,6.50406504065041,30.0813008130081,65.0406504065041,34.9593495934959
"294","55","6",0,1,3,2,2,7,10,11,1,4,7,19,3,18,11,14,38,78,116,14,14,12.0689655172414,12.0689655172414,67.2413793103448,32.7586206896552
"295","57","1",0,0,1,1,0,6,5,3,0,1,6,7,1,7,3,2,18,28,46,2,12,4.34782608695652,26.0869565217391,60.8695652173913,39.1304347826087
"296","57","2",8,6,9,3,7,5,5,2,6,6,4,4,4,3,2,2,47,32,79,10,9,12.6582278481013,11.3924050632911,40.5063291139241,59.4936708860759
"297","57","3",10,7,9,3,9,13,7,5,7,6,13,9,4,8,5,2,65,55,120,12,26,10,21.6666666666667,45.8333333333333,54.1666666666667
"298","57","4",3,9,13,5,13,47,6,7,9,9,47,8,4,8,6,3,103,97,200,6,94,3,47,48.5,51.5
"299","57","5",0,3,4,2,4,31,6,6,3,4,31,10,3,10,7,7,58,76,134,7,62,5.22388059701493,46.2686567164179,56.7164179104478,43.2835820895522
"300","57","6",0,2,5,5,8,27,4,4,2,8,30,3,2,6,3,1,55,58,113,1,57,0.884955752212389,50.4424778761062,51.3274336283186,48.6725663716814
"301","59","1",16,4,3,2,3,3,2,3,4,1,2,3,2,2,2,3,36,22,58,19,5,32.7586206896552,8.62068965517241,37.9310344827586,62.0689655172414
"302","59","2",5,6,8,3,9,3,3,0,6,5,4,0,2,1,0,0,38,20,58,5,7,8.62068965517241,12.0689655172414,34.4827586206897,65.5172413793103
"303","59","3",3,2,4,0,2,3,2,1,2,2,1,2,2,1,1,0,18,13,31,3,4,9.67741935483871,12.9032258064516,41.9354838709677,58.0645161290323
"304","59","4",1,3,4,1,4,2,2,0,4,1,2,1,1,1,0,0,20,10,30,1,4,3.33333333333333,13.3333333333333,33.3333333333333,66.6666666666667
"305","59","5",0,0,1,0,1,5,0,1,0,1,4,1,0,0,0,0,8,9,17,0,9,0,52.9411764705882,52.9411764705882,47.0588235294118
"306","59","6",0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,3,6,9,0,0,0,0,66.6666666666667,33.3333333333333
"307","6","1",31,11,11,5,11,3,3,5,11,4,4,3,4,4,5,6,82,42,124,37,7,29.8387096774194,5.64516129032258,33.8709677419355,66.1290322580645
"308","6","2",11,11,9,12,13,9,15,1,10,10,13,5,7,9,1,0,82,57,139,11,22,7.9136690647482,15.8273381294964,41.0071942446043,58.9928057553957
"309","6","3",11,9,8,6,8,11,9,2,9,5,11,4,6,4,2,2,65,45,110,13,22,11.8181818181818,20,40.9090909090909,59.0909090909091
"310","6","4",5,5,4,2,4,0,1,1,5,1,0,0,2,0,1,0,25,9,34,5,0,14.7058823529412,0,26.4705882352941,73.5294117647059
"311","6","5",14,4,3,1,3,3,0,1,3,0,3,0,0,0,0,0,29,9,38,14,6,36.8421052631579,15.7894736842105,23.6842105263158,76.3157894736842
"312","6","6",2,1,1,1,2,0,1,0,1,1,1,0,0,1,0,0,9,6,15,2,1,13.3333333333333,6.66666666666667,40,60
"313","61","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"314","61","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,100
"315","61","3",0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,5,4,9,0,3,0,33.3333333333333,44.4444444444444,55.5555555555556
"316","61","4",0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,4,4,8,0,5,0,62.5,50,50
"317","61","5",0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,5,4,9,0,4,0,44.4444444444444,44.4444444444444,55.5555555555556
"318","61","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"319","62","1",0,3,2,2,2,22,7,5,3,1,22,10,2,10,5,7,44,62,106,7,44,6.60377358490566,41.5094339622642,58.4905660377358,41.5094339622642
"320","62","2",0,0,0,1,0,5,1,9,0,1,4,9,1,8,8,42,16,76,92,42,9,45.6521739130435,9.78260869565217,82.6086956521739,17.3913043478261
"321","62","3",0,1,0,2,0,3,0,6,1,1,3,4,2,4,7,52,13,76,89,52,6,58.4269662921348,6.74157303370786,85.3932584269663,14.6067415730337
"322","62","4",0,0,0,0,0,1,1,1,0,0,1,2,0,2,0,7,3,15,18,7,2,38.8888888888889,11.1111111111111,83.3333333333333,16.6666666666667
"323","62","5",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,1,10,11,4,0,36.3636363636364,0,90.9090909090909,9.09090909090909
"324","62","6",0,0,0,0,0,3,0,1,0,0,3,2,0,2,2,3,5,14,19,3,6,15.7894736842105,31.5789473684211,73.6842105263158,26.3157894736842
"325","63","1",1,1,2,6,3,4,4,12,1,7,5,11,5,12,13,38,34,94,128,39,9,30.46875,7.03125,73.4375,26.5625
"326","63","2",3,1,3,8,6,5,7,9,1,10,8,8,6,10,9,34,44,87,131,37,13,28.2442748091603,9.9236641221374,66.412213740458,33.587786259542
"327","63","3",0,1,3,5,4,14,4,8,1,7,15,6,4,7,7,5,39,55,94,5,29,5.31914893617021,30.8510638297872,58.5106382978723,41.4893617021277
"328","63","4",6,5,6,10,8,13,7,9,5,10,15,6,7,8,8,15,64,77,141,21,28,14.8936170212766,19.8581560283688,54.6099290780142,45.3900709219858
"329","63","5",0,1,3,5,2,7,2,13,1,7,6,10,6,9,13,35,33,90,123,35,13,28.4552845528455,10.5691056910569,73.1707317073171,26.8292682926829
"330","63","6",0,2,6,4,7,14,3,4,1,8,15,3,2,5,4,18,41,58,99,18,29,18.1818181818182,29.2929292929293,58.5858585858586,41.4141414141414
"331","64","1",0,0,2,0,0,4,1,0,0,1,2,1,1,0,0,0,8,7,15,0,6,0,40,46.6666666666667,53.3333333333333
"332","64","2",3,5,6,6,5,6,5,4,5,7,6,2,7,2,4,10,42,44,86,13,12,15.1162790697674,13.953488372093,51.1627906976744,48.8372093023256
"333","64","3",5,4,6,4,6,4,5,4,4,6,4,5,4,5,4,1,40,34,74,6,8,8.10810810810811,10.8108108108108,45.9459459459459,54.0540540540541
"334","64","4",0,1,2,2,0,7,5,7,1,3,5,10,4,8,7,17,25,57,82,17,12,20.7317073170732,14.6341463414634,69.5121951219512,30.4878048780488
"335","64","5",4,3,3,5,2,4,4,3,3,5,3,3,6,2,4,5,29,33,62,9,7,14.5161290322581,11.2903225806452,53.2258064516129,46.7741935483871
"336","64","6",2,2,1,2,1,3,1,4,2,1,3,3,2,3,4,19,17,39,56,21,6,37.5,10.7142857142857,69.6428571428571,30.3571428571429
"337","66","1",6,7,8,3,9,12,7,5,8,4,13,9,3,10,5,6,60,58,118,12,25,10.1694915254237,21.1864406779661,49.1525423728814,50.8474576271186
"338","66","2",2,4,6,1,3,19,8,0,4,3,16,7,3,5,0,0,44,40,84,2,35,2.38095238095238,41.6666666666667,47.6190476190476,52.3809523809524
"339","66","3",1,1,1,4,1,11,9,10,1,4,12,15,4,15,10,10,40,72,112,11,23,9.82142857142857,20.5357142857143,64.2857142857143,35.7142857142857
"340","66","4",5,6,5,2,5,11,7,1,6,2,10,6,3,5,1,2,44,36,80,7,21,8.75,26.25,45,55
"341","66","5",1,4,3,2,4,2,3,2,4,1,3,3,1,5,2,5,22,26,48,6,5,12.5,10.4166666666667,54.1666666666667,45.8333333333333
"342","66","6",0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,10,10,20,0,17,0,85,50,50
"343","67","1",2,2,2,3,2,3,3,9,2,3,3,10,3,10,10,29,27,72,99,31,6,31.3131313131313,6.06060606060606,72.7272727272727,27.2727272727273
"344","67","2",0,0,0,0,0,0,1,4,0,0,0,5,0,5,4,145,5,162,167,145,0,86.8263473053892,0,97.0059880239521,2.9940119760479
"345","67","3",0,0,0,0,0,0,0,5,0,0,0,5,0,4,4,123,5,139,144,123,0,85.4166666666667,0,96.5277777777778,3.47222222222222
"346","67","4",0,0,0,0,0,1,0,5,0,0,1,5,0,5,5,147,6,166,172,147,2,85.4651162790698,1.16279069767442,96.5116279069767,3.48837209302326
"347","67","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,163,163,160,0,98.159509202454,0,100,0
"348","67","6",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,145,1,149,150,145,0,96.6666666666667,0,99.3333333333333,0.666666666666667
"349","68","1",46,5,6,0,7,0,0,0,6,1,0,0,0,0,0,0,67,7,74,46,0,62.1621621621622,0,9.45945945945946,90.5405405405405
